file,osm_type,osm_id,lon,lat
way_59289920.png,way,59289920,13.56804995,50.5931249
way_59289921.png,way,59289921,13.56469435,50.59262155
way_59289922.png,way,59289922,13.55853085,50.59147835
way_59289923.png,way,59289923,13.5711401,50.59490455
way_59289924.png,way,59289924,13.5631230,50.59395885
way_59289925.png,way,59289925,13.5641273,50.5936024
way_59289926.png,way,59289926,13.5656855,50.5926810
way_59289927.png,way,59289927,13.5713491,50.5929154
way_59289928.png,way,59289928,13.56310595,50.59348885
way_59289936.png,way,59289936,13.56401775,50.59315125
way_59289937.png,way,59289937,13.56518155,50.5933497
way_59289940.png,way,59289940,13.5666220,50.59234445
way_59289941.png,way,59289941,13.5717864,50.59293185
way_59289942.png,way,59289942,13.57390305,50.59310625
way_59289945.png,way,59289945,13.56782055,50.59305635
way_59289946.png,way,59289946,13.5670269,50.5901804
way_59289947.png,way,59289947,13.56277105,50.59109885
way_59289948.png,way,59289948,13.57546085,50.5940324
way_59289950.png,way,59289950,13.56337585,50.59398545
way_59289952.png,way,59289952,13.5624861,50.5919379
way_59289953.png,way,59289953,13.5708957,50.59272955
way_59289956.png,way,59289956,13.56731365,50.5909424
way_59289957.png,way,59289957,13.56489205,50.59367385
way_59289960.png,way,59289960,13.5672717,50.59122115
way_59289961.png,way,59289961,13.56269455,50.59142075
way_59289963.png,way,59289963,13.55979545,50.59028465
way_59289965.png,way,59289965,13.57017725,50.59528595
way_59289966.png,way,59289966,13.5644377,50.5900320
way_59289967.png,way,59289967,13.5671095,50.5920629
way_59289968.png,way,59289968,13.56236445,50.59387915
way_59289969.png,way,59289969,13.56974335,50.5925321
way_59289970.png,way,59289970,13.5733429,50.5927243
way_59315793.png,way,59315793,13.60218905,50.5616312
way_59315794.png,way,59315794,13.60169625,50.5552401
way_59315795.png,way,59315795,13.6049805,50.5708205
way_59315796.png,way,59315796,13.59784065,50.56687885
way_59315797.png,way,59315797,13.59813655,50.5665791
way_59315800.png,way,59315800,13.6056820,50.5603870
way_59315801.png,way,59315801,13.6064943,50.56060205
way_59315803.png,way,59315803,13.6024232,50.5666682
way_59315805.png,way,59315805,13.6027790,50.5633061
way_59315806.png,way,59315806,13.60611835,50.5653957
way_59315807.png,way,59315807,13.60334265,50.5608579
way_59315808.png,way,59315808,13.60417385,50.5547684
way_59315809.png,way,59315809,13.6069180,50.5614337
way_59315810.png,way,59315810,13.59759435,50.56684635
way_59315811.png,way,59315811,13.6052466,50.55402065
way_59315812.png,way,59315812,13.60466255,50.55521255
way_59315813.png,way,59315813,13.60782165,50.56295725
way_59315814.png,way,59315814,13.6050295,50.5645380
way_59315816.png,way,59315816,13.60540105,50.57181185
way_59315817.png,way,59315817,13.60014885,50.56051165
way_59315820.png,way,59315820,13.60402675,50.55619475
way_59315821.png,way,59315821,13.60491075,50.5656245
way_59315823.png,way,59315823,13.60426485,50.56295335
way_59315825.png,way,59315825,13.60676805,50.5629838
way_59315827.png,way,59315827,13.60569035,50.56337905
way_59315828.png,way,59315828,13.6056612,50.5723248
way_59315829.png,way,59315829,13.60437875,50.56485255
way_59315830.png,way,59315830,13.6050732,50.5670641
way_59315831.png,way,59315831,13.60640885,50.5584396
way_59315832.png,way,59315832,13.6061502,50.5550278
way_59315833.png,way,59315833,13.5996591,50.56046015
way_59315834.png,way,59315834,13.60353495,50.56126575
way_59315835.png,way,59315835,13.60662435,50.56251875
way_59315836.png,way,59315836,13.6069083,50.56795985
way_59315838.png,way,59315838,13.6044717,50.5651352
way_59315839.png,way,59315839,13.60586895,50.5588850
way_59315840.png,way,59315840,13.60650975,50.55969455
way_59315842.png,way,59315842,13.6065611,50.56149215
way_59315843.png,way,59315843,13.60161095,50.55739145
way_59315844.png,way,59315844,13.6041463,50.56465255
way_59315845.png,way,59315845,13.59831875,50.5605843
way_59315849.png,way,59315849,13.6035641,50.56367075
way_59315851.png,way,59315851,13.6066679,50.56189955
way_59315854.png,way,59315854,13.6016576,50.56050175
way_59315855.png,way,59315855,13.59990965,50.5556862
way_59315856.png,way,59315856,13.60519175,50.55437135
way_59315857.png,way,59315857,13.6064273,50.55761535
way_59315860.png,way,59315860,13.60563795,50.56551325
way_59315861.png,way,59315861,13.6004338,50.5547904
way_59315862.png,way,59315862,13.6049505,50.5706795
way_59315863.png,way,59315863,13.6045120,50.56241705
way_59315865.png,way,59315865,13.5990584,50.56611305
way_59315866.png,way,59315866,13.60555825,50.5681250
way_59315871.png,way,59315871,13.6070898,50.56572115
way_59315872.png,way,59315872,13.6057910,50.56247115
way_59315873.png,way,59315873,13.60506015,50.5653736
way_59315875.png,way,59315875,13.6058389,50.5615266
way_59315876.png,way,59315876,13.6062960,50.5652840
way_59315878.png,way,59315878,13.6063411,50.56270515
way_59315879.png,way,59315879,13.6024768,50.56236445
way_59315880.png,way,59315880,13.60417315,50.5551978
way_59315881.png,way,59315881,13.6021436,50.56833825
way_59315882.png,way,59315882,13.6058752,50.5710405
way_59315883.png,way,59315883,13.60653645,50.5664319
way_59315884.png,way,59315884,13.60430785,50.5626400
way_59315886.png,way,59315886,13.6048331,50.5635243
way_59315887.png,way,59315887,13.60505555,50.56071065
way_59315888.png,way,59315888,13.60613005,50.5716260
way_59315889.png,way,59315889,13.6013428,50.55519405
way_59315890.png,way,59315890,13.60365245,50.5605866
way_59315891.png,way,59315891,13.6029867,50.5613436
way_59315893.png,way,59315893,13.60585785,50.56182965
way_59315894.png,way,59315894,13.5983352,50.5603508
way_59315895.png,way,59315895,13.60343825,50.56058975
way_59315896.png,way,59315896,13.59825975,50.5612065
way_59315897.png,way,59315897,13.60155965,50.55709305
way_59315898.png,way,59315898,13.60543765,50.56848885
way_59315899.png,way,59315899,13.6047812,50.5648178
way_59315900.png,way,59315900,13.60589235,50.56297565
way_59315901.png,way,59315901,13.60694335,50.5605909
way_59315902.png,way,59315902,13.6048306,50.55463905
way_59315903.png,way,59315903,13.60649955,50.56204235
way_59315904.png,way,59315904,13.60138065,50.5581285
way_59315905.png,way,59315905,13.5998452,50.55629875
way_59315907.png,way,59315907,13.6052365,50.55494235
way_59315908.png,way,59315908,13.6069574,50.55969535
way_59315909.png,way,59315909,13.6053336,50.56647905
way_59315913.png,way,59315913,13.60654525,50.5649400
way_59315915.png,way,59315915,13.60305835,50.55791345
way_59315917.png,way,59315917,13.60019025,50.55567225
way_59315918.png,way,59315918,13.6068207,50.57103545
way_59315919.png,way,59315919,13.60353575,50.55577155
way_59315920.png,way,59315920,13.6050667,50.56733135
way_59315921.png,way,59315921,13.6061847,50.5662519
way_59315922.png,way,59315922,13.60350795,50.5623930
way_59315923.png,way,59315923,13.60804805,50.56205465
way_59315924.png,way,59315924,13.6001015,50.56511455
way_59315925.png,way,59315925,13.60509685,50.56608665
way_59315926.png,way,59315926,13.60637885,50.5683305
way_59315927.png,way,59315927,13.60627925,50.5638190
way_59315928.png,way,59315928,13.6006224,50.5560783
way_59315929.png,way,59315929,13.6050094,50.55907235
way_59315930.png,way,59315930,13.60099845,50.5550697
way_59315932.png,way,59315932,13.60595805,50.5602579
way_59315933.png,way,59315933,13.6038392,50.56453005
way_59315934.png,way,59315934,13.60498495,50.5614486
way_59315935.png,way,59315935,13.60584365,50.5612658
way_59315936.png,way,59315936,13.60482825,50.5547979
way_59315937.png,way,59315937,13.6029333,50.55776315
way_59315938.png,way,59315938,13.60429005,50.56155025
way_59315939.png,way,59315939,13.60443965,50.55581535
way_59315940.png,way,59315940,13.60487885,50.55884125
way_59315945.png,way,59315945,13.60690545,50.5624843
way_59315946.png,way,59315946,13.6041687,50.5639614
way_59315947.png,way,59315947,13.6059445,50.5620139
way_59315948.png,way,59315948,13.6047148,50.55688525
way_59315949.png,way,59315949,13.6034917,50.5616195
way_59315950.png,way,59315950,13.6021903,50.5607589
way_59315953.png,way,59315953,13.60538985,50.56569425
way_59315954.png,way,59315954,13.60604145,50.56974575
way_59315955.png,way,59315955,13.5981227,50.5602319
way_59315957.png,way,59315957,13.60676225,50.5661345
way_59315959.png,way,59315959,13.6042266,50.55769115
way_59315960.png,way,59315960,13.60296145,50.55612725
way_59315961.png,way,59315961,13.60424525,50.56423975
way_59315963.png,way,59315963,13.6024548,50.56357505
way_59315965.png,way,59315965,13.60701375,50.5648595
way_59315967.png,way,59315967,13.6056227,50.56972785
way_59315968.png,way,59315968,13.60409835,50.5559436
way_59315969.png,way,59315969,13.6017138,50.56248485
way_59315970.png,way,59315970,13.60251605,50.56964935
way_59315972.png,way,59315972,13.6002408,50.5648199
way_59315973.png,way,59315973,13.6045130,50.5618680
way_59315974.png,way,59315974,13.60240955,50.5674859
way_59315976.png,way,59315976,13.6000670,50.55671945
way_59315977.png,way,59315977,13.60500745,50.5622752
way_59315980.png,way,59315980,13.6016553,50.5568648
way_59315981.png,way,59315981,13.60645265,50.5589423
way_59315983.png,way,59315983,13.6071195,50.5618624
way_59315987.png,way,59315987,13.6043354,50.55828865
way_59315990.png,way,59315990,13.6054446,50.5701169
way_59315991.png,way,59315991,13.59863585,50.5605244
way_59315992.png,way,59315992,13.60302365,50.5612657
way_59315993.png,way,59315993,13.60626125,50.56579635
way_59315994.png,way,59315994,13.6001957,50.55474535
way_59315995.png,way,59315995,13.5999119,50.56542835
way_59315996.png,way,59315996,13.6041394,50.56371055
way_59315997.png,way,59315997,13.60427955,50.56127195
way_59315998.png,way,59315998,13.60490965,50.5664067
way_59315999.png,way,59315999,13.6040338,50.5621367
way_59316003.png,way,59316003,13.60365205,50.5634218
way_59316004.png,way,59316004,13.6047948,50.5549627
way_59316005.png,way,59316005,13.60473645,50.56424055
way_59316006.png,way,59316006,13.60174295,50.5606336
way_59316008.png,way,59316008,13.6062627,50.5546132
way_59316011.png,way,59316011,13.6060172,50.56829875
way_59316012.png,way,59316012,13.6050000,50.55577145
way_59316013.png,way,59316013,13.59824455,50.55967535
way_59316014.png,way,59316014,13.6044935,50.56215775
way_59316015.png,way,59316015,13.6070930,50.56648345
way_59316016.png,way,59316016,13.6048244,50.55854425
way_59316017.png,way,59316017,13.6057249,50.5664756
way_59316018.png,way,59316018,13.6036935,50.5642436
way_59316019.png,way,59316019,13.60558935,50.5620117
way_59316020.png,way,59316020,13.6022154,50.56322575
way_59316021.png,way,59316021,13.6028285,50.56812345
way_59323259.png,way,59323259,13.6119204,50.5949456
way_59323260.png,way,59323260,13.61519235,50.6022853
way_59323261.png,way,59323261,13.62768155,50.6089787
way_59323263.png,way,59323263,13.6250221,50.6074621
way_59323265.png,way,59323265,13.6138112,50.5979762
way_59323266.png,way,59323266,13.61004325,50.5931600
way_59323268.png,way,59323268,13.61268345,50.59790095
way_59323269.png,way,59323269,13.6186174,50.6037853
way_59323272.png,way,59323272,13.61409375,50.59820725
way_59323274.png,way,59323274,13.6144156,50.60209195
way_59323275.png,way,59323275,13.61159975,50.59769145
way_59323276.png,way,59323276,13.6102927,50.59401025
way_59323277.png,way,59323277,13.62199575,50.6049821
way_59323278.png,way,59323278,13.6219102,50.60464255
way_59323279.png,way,59323279,13.6143945,50.60243065
way_59323280.png,way,59323280,13.6126175,50.59687385
way_59323281.png,way,59323281,13.61291065,50.5956840
way_59323283.png,way,59323283,13.60915745,50.5928334
way_59323285.png,way,59323285,13.6129576,50.5951312
way_59323287.png,way,59323287,13.61883635,50.60296675
way_59323288.png,way,59323288,13.6147115,50.5979413
way_59323289.png,way,59323289,13.6259426,50.60732855
way_59323290.png,way,59323290,13.60983365,50.59417205
way_59323295.png,way,59323295,13.62198235,50.6056817
way_59323296.png,way,59323296,13.6128469,50.5972774
way_59323297.png,way,59323297,13.6263569,50.6074380
way_59323301.png,way,59323301,13.61188965,50.59765745
way_59323305.png,way,59323305,13.62454165,50.60731995
way_59323306.png,way,59323306,13.62196225,50.60448405
way_59323307.png,way,59323307,13.61197245,50.5959138
way_59323308.png,way,59323308,13.6120453,50.5977407
way_59323310.png,way,59323310,13.6097079,50.59436325
way_59323312.png,way,59323312,13.6219804,50.60554335
way_59323314.png,way,59323314,13.6123084,50.5977946
way_59323315.png,way,59323315,13.6263499,50.60764665
way_59323316.png,way,59323316,13.61486885,50.6022368
way_59323321.png,way,59323321,13.6261275,50.60705435
way_59323322.png,way,59323322,13.62478175,50.60739165
way_59323323.png,way,59323323,13.6137645,50.60315315
way_59323324.png,way,59323324,13.61348525,50.6011710
way_59323326.png,way,59323326,13.62197825,50.60540455
way_59323327.png,way,59323327,13.62615625,50.60669655
way_59323328.png,way,59323328,13.61403245,50.6018267
way_59323330.png,way,59323330,13.6254323,50.60686565
way_59323331.png,way,59323331,13.6142913,50.6028573
way_59323333.png,way,59323333,13.62514195,50.60642455
way_59323335.png,way,59323335,13.62570595,50.60722215
way_59323337.png,way,59323337,13.6139948,50.6030169
way_59323344.png,way,59323344,13.62197665,50.6052643
way_59323345.png,way,59323345,13.61266545,50.59716685
way_59323346.png,way,59323346,13.62755875,50.60834555
way_59323349.png,way,59323349,13.6261505,50.6073839
way_59323350.png,way,59323350,13.62520045,50.6068054
way_59323351.png,way,59323351,13.6136491,50.5978604
way_59323353.png,way,59323353,13.61300785,50.59739655
way_59323354.png,way,59323354,13.6263677,50.60674875
way_59323355.png,way,59323355,13.61411665,50.6019342
way_59323356.png,way,59323356,13.62478155,50.60697015
way_59323358.png,way,59323358,13.6139631,50.6023122
way_59323359.png,way,59323359,13.62835875,50.60867995
way_59323360.png,way,59323360,13.6147466,50.60298685
way_59323361.png,way,59323361,13.6252432,50.6070956
way_59323365.png,way,59323365,13.6220032,50.6064194
way_59323367.png,way,59323367,13.61503775,50.60228235
way_59323369.png,way,59323369,13.6139829,50.5981044
way_59323370.png,way,59323370,13.6142820,50.6020235
way_59323371.png,way,59323371,13.60668775,50.5941835
way_59323373.png,way,59323373,13.62715105,50.60656135
way_59323374.png,way,59323374,13.62560495,50.6065478
way_59323376.png,way,59323376,13.62622165,50.60778455
way_59323378.png,way,59323378,13.6280971,50.6085557
way_59323379.png,way,59323379,13.6250121,50.6070327
way_59323381.png,way,59323381,13.6133135,50.59763725
way_59323382.png,way,59323382,13.6219868,50.60613435
way_59323383.png,way,59323383,13.60993035,50.59515685
way_59323384.png,way,59323384,13.6147013,50.6021879
way_59323388.png,way,59323388,13.62839475,50.6092711
way_59323391.png,way,59323391,13.6285755,50.60859845
way_59323394.png,way,59323394,13.6258388,50.6066112
way_59323395.png,way,59323395,13.6253741,50.60648585
way_59323396.png,way,59323396,13.60924605,50.5941871
way_59323398.png,way,59323398,13.6188879,50.6040913
way_59323399.png,way,59323399,13.62547455,50.6071588
way_59323400.png,way,59323400,13.6124913,50.5978447
way_59323401.png,way,59323401,13.6272625,50.60643235
way_59323403.png,way,59323403,13.62198595,50.60597655
way_59323404.png,way,59323404,13.6109073,50.59459255
way_59323405.png,way,59323405,13.6190065,50.6038056
way_59323406.png,way,59323406,13.62198085,50.60512255
way_59323407.png,way,59323407,13.62813675,50.60952985
way_59323408.png,way,59323408,13.6142519,50.60264405
way_59323411.png,way,59323411,13.6097976,50.5953583
way_59323415.png,way,59323415,13.62194465,50.60416565
way_59323416.png,way,59323416,13.62495925,50.60674825
way_59323417.png,way,59323417,13.6257435,50.6076772
way_59323420.png,way,59323420,13.6252611,50.6075331
way_59323421.png,way,59323421,13.6145220,50.59782515
way_59323422.png,way,59323422,13.62574265,50.60809075
way_59323423.png,way,59323423,13.6256638,50.6069280
way_59323424.png,way,59323424,13.6265535,50.6091280
way_59323426.png,way,59323426,13.62198385,50.6058209
way_59323429.png,way,59323429,13.61894335,50.60392535
way_59323431.png,way,59323431,13.62589305,50.60699085
way_59323432.png,way,59323432,13.6136563,50.60174625
way_59323435.png,way,59323435,13.60679145,50.5935538
way_59323436.png,way,59323436,13.6220134,50.60432085
way_59323438.png,way,59323438,13.6255019,50.60760395
way_59323439.png,way,59323439,13.6219440,50.60486225
way_59323442.png,way,59323442,13.62598645,50.6077495
way_59323443.png,way,59323443,13.61447415,50.59824975
way_59323445.png,way,59323445,13.6135242,50.59777615
way_59323446.png,way,59323446,13.6131225,50.5974850
way_59323447.png,way,59323447,13.6126326,50.5967095
way_59323448.png,way,59323448,13.6145495,50.6021502
way_59323449.png,way,59323449,13.60525975,50.5932709
way_59323450.png,way,59323450,13.6065189,50.5938981
way_59323451.png,way,59323451,13.61260685,50.5970366
way_84674246.png,way,84674246,13.5606105,50.5847445
way_84674252.png,way,84674252,13.5597100,50.5898450
way_84674256.png,way,84674256,13.5596405,50.5882705
way_84674263.png,way,84674263,13.5569730,50.5919295
way_84674316.png,way,84674316,13.5592915,50.5837780
way_84674321.png,way,84674321,13.56016925,50.5892646
way_84674327.png,way,84674327,13.55886885,50.59161795
way_84674355.png,way,84674355,13.5568590,50.5918490
way_84674381.png,way,84674381,13.5521410,50.5934355
way_84674382.png,way,84674382,13.5598720,50.5927085
way_84674388.png,way,84674388,13.5604755,50.5881000
way_84674389.png,way,84674389,13.5600392,50.5914906
way_84674390.png,way,84674390,13.5565345,50.5917590
way_84674393.png,way,84674393,13.5596825,50.5850520
way_84674412.png,way,84674412,13.5594190,50.5833095
way_84674414.png,way,84674414,13.55705525,50.5914113
way_84674484.png,way,84674484,13.5603025,50.5849460
way_84674490.png,way,84674490,13.5521245,50.5919860
way_84674492.png,way,84674492,13.56007335,50.59224815
way_84674516.png,way,84674516,13.5573255,50.5914470
way_84674518.png,way,84674518,13.5596755,50.5896740
way_84674523.png,way,84674523,13.5596850,50.5882740
way_84674539.png,way,84674539,13.5601470,50.5843060
way_84674542.png,way,84674542,13.5594705,50.5926155
way_84674558.png,way,84674558,13.5602615,50.5840340
way_84674597.png,way,84674597,13.5597295,50.5882775
way_84674601.png,way,84674601,13.55979345,50.58405145
way_84674618.png,way,84674618,13.5596445,50.5847470
way_84674626.png,way,84674626,13.55988255,50.5896219
way_84674642.png,way,84674642,13.5595055,50.5885975
way_84674664.png,way,84674664,13.5597615,50.5841685
way_84674668.png,way,84674668,13.5608570,50.5845675
way_84674676.png,way,84674676,13.55914575,50.58971285
way_84674684.png,way,84674684,13.5607875,50.5851300
way_84674687.png,way,84674687,13.5599725,50.5848275
way_84674696.png,way,84674696,13.5594615,50.5888496
way_84674741.png,way,84674741,13.5583830,50.5907540
way_84674744.png,way,84674744,13.55978325,50.5892030
way_84674768.png,way,84674768,13.55963675,50.5896120
way_84674778.png,way,84674778,13.5594895,50.5843415
way_84674784.png,way,84674784,13.5595050,50.5900530
way_84674789.png,way,84674789,13.55507095,50.5906634
way_84674791.png,way,84674791,13.5607045,50.5850925
way_84674806.png,way,84674806,13.5557730,50.5917525
way_84674828.png,way,84674828,13.5587417,50.5905147
way_84674829.png,way,84674829,13.5565650,50.5914148
way_84674845.png,way,84674845,13.5575961,50.59107195
way_84674852.png,way,84674852,13.5598735,50.5847995
way_84674853.png,way,84674853,13.55940475,50.5890925
way_84674858.png,way,84674858,13.5610425,50.5848970
way_84674909.png,way,84674909,13.5597095,50.5896455
way_84674930.png,way,84674930,13.5595885,50.5927625
way_84674935.png,way,84674935,13.5595200,50.5837425
way_84674936.png,way,84674936,13.55730925,50.59128555
way_84674943.png,way,84674943,13.5597940,50.5851145
way_84674953.png,way,84674953,13.55961425,50.58333995
way_84674977.png,way,84674977,13.5573898,50.5917147
way_84675020.png,way,84675020,13.5512500,50.5933010
way_84675022.png,way,84675022,13.55920905,50.58513645
way_84675024.png,way,84675024,13.56006515,50.5895006
way_84675029.png,way,84675029,13.5597433,50.59067125
way_84675056.png,way,84675056,13.5603840,50.5849740
way_84675139.png,way,84675139,13.5529570,50.5919280
way_84675140.png,way,84675140,13.5598830,50.5913626
way_84675155.png,way,84675155,13.5549840,50.5916445
way_84675160.png,way,84675160,13.5597995,50.5844545
way_84675161.png,way,84675161,13.55699115,50.59146425
way_84675173.png,way,84675173,13.56003325,50.5881450
way_84675217.png,way,84675217,13.5595965,50.5882670
way_84675235.png,way,84675235,13.5608445,50.5839745
way_84675264.png,way,84675264,13.5600439,50.58884445
way_84675268.png,way,84675268,13.55894975,50.5902450
way_84675293.png,way,84675293,13.5587539,50.5851489
way_84675296.png,way,84675296,13.5598750,50.5842100
way_84675328.png,way,84675328,13.5609315,50.5848565
way_84675333.png,way,84675333,13.5601925,50.5845950
way_84675339.png,way,84675339,13.5595495,50.5896520
way_84675345.png,way,84675345,13.5515300,50.5934700
way_84675350.png,way,84675350,13.56071725,50.5831835
way_84675392.png,way,84675392,13.5584250,50.5906610
way_84675410.png,way,84675410,13.5607415,50.5845300
way_84675435.png,way,84675435,13.5589530,50.5850840
way_84675437.png,way,84675437,13.5526475,50.5920005
way_84675467.png,way,84675467,13.55523065,50.5916486
way_84675482.png,way,84675482,13.5554925,50.5916235
way_84675493.png,way,84675493,13.5538477,50.5909184
way_84675497.png,way,84675497,13.5511715,50.5935520
way_84675505.png,way,84675505,13.55931065,50.5905851
way_84675508.png,way,84675508,13.5580055,50.5908220
way_84675601.png,way,84675601,13.5595980,50.5843820
way_84680061.png,way,84680061,13.59584555,50.5965268
way_84680063.png,way,84680063,13.5915535,50.59514025
way_84680065.png,way,84680065,13.6080530,50.6049155
way_84680066.png,way,84680066,13.59437265,50.5966017
way_84680067.png,way,84680067,13.60039745,50.6019373
way_84680068.png,way,84680068,13.60254095,50.59409225
way_84680069.png,way,84680069,13.59584575,50.6036890
way_84680070.png,way,84680070,13.5967075,50.59701705
way_84680071.png,way,84680071,13.61014275,50.59177995
way_84680072.png,way,84680072,13.58811785,50.5967653
way_84680073.png,way,84680073,13.6079723,50.59434765
way_84680074.png,way,84680074,13.6026537,50.5960977
way_84680075.png,way,84680075,13.5901818,50.5979314
way_84680076.png,way,84680076,13.57538475,50.5946535
way_84680077.png,way,84680077,13.6105022,50.60277125
way_84680079.png,way,84680079,13.6032644,50.5992237
way_84680083.png,way,84680083,13.60185735,50.59583405
way_84680087.png,way,84680087,13.6091870,50.6044270
way_84680093.png,way,84680093,13.6074648,50.59393675
way_84680096.png,way,84680096,13.5920487,50.5982742
way_84680100.png,way,84680100,13.6001672,50.60200465
way_84680101.png,way,84680101,13.6062781,50.59942105
way_84680103.png,way,84680103,13.60225895,50.5956497
way_84680109.png,way,84680109,13.5763250,50.5917220
way_84680110.png,way,84680110,13.5896780,50.5975070
way_84680113.png,way,84680113,13.6007925,50.59856495
way_84680115.png,way,84680115,13.5783895,50.5928111
